href,id,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
https://api.spotify.com/v1/artists/7su1fG75ZwXHA6ei9Zcy7T,7su1fG75ZwXHA6ei9Zcy7T,Stavroz,53,artist,spotify:artist:7su1fG75ZwXHA6ei9Zcy7T,https://open.spotify.com/artist/7su1fG75ZwXHA6ei9Zcy7T,NA,80396
https://api.spotify.com/v1/artists/2RqrWplViWHSGLzlhmDcbt,2RqrWplViWHSGLzlhmDcbt,Yaeji,63,artist,spotify:artist:2RqrWplViWHSGLzlhmDcbt,https://open.spotify.com/artist/2RqrWplViWHSGLzlhmDcbt,NA,213930
https://api.spotify.com/v1/artists/1Ma3pJzPIrAyYPNRkp3SUF,1Ma3pJzPIrAyYPNRkp3SUF,Ross from Friends,55,artist,spotify:artist:1Ma3pJzPIrAyYPNRkp3SUF,https://open.spotify.com/artist/1Ma3pJzPIrAyYPNRkp3SUF,NA,88007
https://api.spotify.com/v1/artists/2933wDUojoQmvqSdTAE5NB,2933wDUojoQmvqSdTAE5NB,DARKSIDE,48,artist,spotify:artist:2933wDUojoQmvqSdTAE5NB,https://open.spotify.com/artist/2933wDUojoQmvqSdTAE5NB,NA,153853
https://api.spotify.com/v1/artists/4jGpKAmwvU263l0tUh4xKU,4jGpKAmwvU263l0tUh4xKU,Joris Voorn,59,artist,spotify:artist:4jGpKAmwvU263l0tUh4xKU,https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU,NA,95931
https://api.spotify.com/v1/artists/4M84umUNRbZy1mJleyyRM9,4M84umUNRbZy1mJleyyRM9,Vitalic,55,artist,spotify:artist:4M84umUNRbZy1mJleyyRM9,https://open.spotify.com/artist/4M84umUNRbZy1mJleyyRM9,NA,195719
https://api.spotify.com/v1/artists/62k5LKMhymqlDNo2DWOvvv,62k5LKMhymqlDNo2DWOvvv,Boys Noize,60,artist,spotify:artist:62k5LKMhymqlDNo2DWOvvv,https://open.spotify.com/artist/62k5LKMhymqlDNo2DWOvvv,NA,203097
https://api.spotify.com/v1/artists/0b9ukmbg0MO5eMlorcgOwz,0b9ukmbg0MO5eMlorcgOwz,Mr. Oizo,50,artist,spotify:artist:0b9ukmbg0MO5eMlorcgOwz,https://open.spotify.com/artist/0b9ukmbg0MO5eMlorcgOwz,NA,139425
https://api.spotify.com/v1/artists/6OQOvP7RAdmAKVXXQqD0Se,6OQOvP7RAdmAKVXXQqD0Se,Pan-Pot,46,artist,spotify:artist:6OQOvP7RAdmAKVXXQqD0Se,https://open.spotify.com/artist/6OQOvP7RAdmAKVXXQqD0Se,NA,149169
https://api.spotify.com/v1/artists/7tA9Eeeb68kkiG9Nrvuzmi,7tA9Eeeb68kkiG9Nrvuzmi,Atoms For Peace,44,artist,spotify:artist:7tA9Eeeb68kkiG9Nrvuzmi,https://open.spotify.com/artist/7tA9Eeeb68kkiG9Nrvuzmi,NA,130642
https://api.spotify.com/v1/artists/0z9s3P5vCzKcUBSxgBDyLU,0z9s3P5vCzKcUBSxgBDyLU,Jonny Greenwood,52,artist,spotify:artist:0z9s3P5vCzKcUBSxgBDyLU,https://open.spotify.com/artist/0z9s3P5vCzKcUBSxgBDyLU,NA,86528
https://api.spotify.com/v1/artists/4Z8W4fKeB5YxbusRsdQVPb,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,80,artist,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,NA,5055205
https://api.spotify.com/v1/artists/7w29UYBi0qsHi5RTcv3lmA,7w29UYBi0qsHi5RTcv3lmA,Björk,65,artist,spotify:artist:7w29UYBi0qsHi5RTcv3lmA,https://open.spotify.com/artist/7w29UYBi0qsHi5RTcv3lmA,NA,1100972
https://api.spotify.com/v1/artists/12VaqyEhgwDRuFfEqbnrpz,12VaqyEhgwDRuFfEqbnrpz,PJ Harvey,61,artist,spotify:artist:12VaqyEhgwDRuFfEqbnrpz,https://open.spotify.com/artist/12VaqyEhgwDRuFfEqbnrpz,NA,591274
https://api.spotify.com/v1/artists/7ry8L53T4oJtSIogGYuioq,7ry8L53T4oJtSIogGYuioq,N'to,58,artist,spotify:artist:7ry8L53T4oJtSIogGYuioq,https://open.spotify.com/artist/7ry8L53T4oJtSIogGYuioq,NA,106878
https://api.spotify.com/v1/artists/49gaZqfow2v8EEQmjGyEIw,49gaZqfow2v8EEQmjGyEIw,Todd Terje,54,artist,spotify:artist:49gaZqfow2v8EEQmjGyEIw,https://open.spotify.com/artist/49gaZqfow2v8EEQmjGyEIw,NA,181910
https://api.spotify.com/v1/artists/3TXQ1ddouwQAI78hV4hXDj,3TXQ1ddouwQAI78hV4hXDj,Maceo Plex,55,artist,spotify:artist:3TXQ1ddouwQAI78hV4hXDj,https://open.spotify.com/artist/3TXQ1ddouwQAI78hV4hXDj,NA,238177
https://api.spotify.com/v1/artists/7yF6JnFPDzgml2Ytkyl5D7,7yF6JnFPDzgml2Ytkyl5D7,Mall Grab,56,artist,spotify:artist:7yF6JnFPDzgml2Ytkyl5D7,https://open.spotify.com/artist/7yF6JnFPDzgml2Ytkyl5D7,NA,95957
https://api.spotify.com/v1/artists/4kubsO16bEfCADaVUyoYb6,4kubsO16bEfCADaVUyoYb6,Giraffage,50,artist,spotify:artist:4kubsO16bEfCADaVUyoYb6,https://open.spotify.com/artist/4kubsO16bEfCADaVUyoYb6,NA,97909
https://api.spotify.com/v1/artists/2pTCZ9C1fXdaVlv6d5EIXM,2pTCZ9C1fXdaVlv6d5EIXM,Chrome Sparks,54,artist,spotify:artist:2pTCZ9C1fXdaVlv6d5EIXM,https://open.spotify.com/artist/2pTCZ9C1fXdaVlv6d5EIXM,NA,102369
https://api.spotify.com/v1/artists/3htNAy3vYWWYV8RZFeyRMT,3htNAy3vYWWYV8RZFeyRMT,Slow Magic,49,artist,spotify:artist:3htNAy3vYWWYV8RZFeyRMT,https://open.spotify.com/artist/3htNAy3vYWWYV8RZFeyRMT,NA,103672
https://api.spotify.com/v1/artists/5MWBg16f5UYiaSlyVhzlIW,5MWBg16f5UYiaSlyVhzlIW,John Cale,53,artist,spotify:artist:5MWBg16f5UYiaSlyVhzlIW,https://open.spotify.com/artist/5MWBg16f5UYiaSlyVhzlIW,NA,105775
https://api.spotify.com/v1/artists/2i8ynmFv4qgRksyDlBgi6d,2i8ynmFv4qgRksyDlBgi6d,Wire,51,artist,spotify:artist:2i8ynmFv4qgRksyDlBgi6d,https://open.spotify.com/artist/2i8ynmFv4qgRksyDlBgi6d,NA,106138
https://api.spotify.com/v1/artists/7Fo8TAyGJr4VmhE68QamMf,7Fo8TAyGJr4VmhE68QamMf,Talk Talk,62,artist,spotify:artist:7Fo8TAyGJr4VmhE68QamMf,https://open.spotify.com/artist/7Fo8TAyGJr4VmhE68QamMf,NA,282045
https://api.spotify.com/v1/artists/4w3QqrcmBv8dasemwBXmxf,4w3QqrcmBv8dasemwBXmxf,Prefab Sprout,54,artist,spotify:artist:4w3QqrcmBv8dasemwBXmxf,https://open.spotify.com/artist/4w3QqrcmBv8dasemwBXmxf,NA,112948
https://api.spotify.com/v1/artists/2LvhyFvUCDJ7gFuEBOcrM8,2LvhyFvUCDJ7gFuEBOcrM8,Michael Nyman,56,artist,spotify:artist:2LvhyFvUCDJ7gFuEBOcrM8,https://open.spotify.com/artist/2LvhyFvUCDJ7gFuEBOcrM8,NA,150703
https://api.spotify.com/v1/artists/4mw86zm4QZIL8SksdyE6OU,4mw86zm4QZIL8SksdyE6OU,múm,45,artist,spotify:artist:4mw86zm4QZIL8SksdyE6OU,https://open.spotify.com/artist/4mw86zm4QZIL8SksdyE6OU,NA,121676
https://api.spotify.com/v1/artists/6UUrUCIZtQeOf8tC0WuzRy,6UUrUCIZtQeOf8tC0WuzRy,Sigur Rós,62,artist,spotify:artist:6UUrUCIZtQeOf8tC0WuzRy,https://open.spotify.com/artist/6UUrUCIZtQeOf8tC0WuzRy,NA,924737
https://api.spotify.com/v1/artists/3khg8RDB6nMuw34w1IHS6Y,3khg8RDB6nMuw34w1IHS6Y,Jónsi,55,artist,spotify:artist:3khg8RDB6nMuw34w1IHS6Y,https://open.spotify.com/artist/3khg8RDB6nMuw34w1IHS6Y,NA,124635
https://api.spotify.com/v1/artists/4SQdUpG4f7UbkJG3cJ2Iyj,4SQdUpG4f7UbkJG3cJ2Iyj,Arca,51,artist,spotify:artist:4SQdUpG4f7UbkJG3cJ2Iyj,https://open.spotify.com/artist/4SQdUpG4f7UbkJG3cJ2Iyj,NA,110228
https://api.spotify.com/v1/artists/6FfjnGXMhxSsJTuGLWBDth,6FfjnGXMhxSsJTuGLWBDth,HEALTH,55,artist,spotify:artist:6FfjnGXMhxSsJTuGLWBDth,https://open.spotify.com/artist/6FfjnGXMhxSsJTuGLWBDth,NA,86665
https://api.spotify.com/v1/artists/1iqXhsjGeWi2Gje5q0mFYb,1iqXhsjGeWi2Gje5q0mFYb,xxyyxx,49,artist,spotify:artist:1iqXhsjGeWi2Gje5q0mFYb,https://open.spotify.com/artist/1iqXhsjGeWi2Gje5q0mFYb,NA,228876
https://api.spotify.com/v1/artists/4bbjivSh1oG4NOc7uYHfw5,4bbjivSh1oG4NOc7uYHfw5,Lil B,57,artist,spotify:artist:4bbjivSh1oG4NOc7uYHfw5,https://open.spotify.com/artist/4bbjivSh1oG4NOc7uYHfw5,NA,109865
https://api.spotify.com/v1/artists/73A3bLnfnz5BoQjb4gNCga,73A3bLnfnz5BoQjb4gNCga,Bicep,62,artist,spotify:artist:73A3bLnfnz5BoQjb4gNCga,https://open.spotify.com/artist/73A3bLnfnz5BoQjb4gNCga,NA,166857
https://api.spotify.com/v1/artists/7A0awCXkE1FtSU8B0qwOJQ,7A0awCXkE1FtSU8B0qwOJQ,Jamie xx,64,artist,spotify:artist:7A0awCXkE1FtSU8B0qwOJQ,https://open.spotify.com/artist/7A0awCXkE1FtSU8B0qwOJQ,NA,579755
https://api.spotify.com/v1/artists/4G0XDEk7RbA4BBCTs917U9,4G0XDEk7RbA4BBCTs917U9,Sun Kil Moon,51,artist,spotify:artist:4G0XDEk7RbA4BBCTs917U9,https://open.spotify.com/artist/4G0XDEk7RbA4BBCTs917U9,NA,150809
https://api.spotify.com/v1/artists/3Rj0tDHoX7C5NFq5DKIpHt,3Rj0tDHoX7C5NFq5DKIpHt,Stereolab,55,artist,spotify:artist:3Rj0tDHoX7C5NFq5DKIpHt,https://open.spotify.com/artist/3Rj0tDHoX7C5NFq5DKIpHt,NA,146714
https://api.spotify.com/v1/artists/79S80ZWgVhIPMCHuvl6SkA,79S80ZWgVhIPMCHuvl6SkA,Swans,50,artist,spotify:artist:79S80ZWgVhIPMCHuvl6SkA,https://open.spotify.com/artist/79S80ZWgVhIPMCHuvl6SkA,NA,158592
https://api.spotify.com/v1/artists/2ooIqOf4X2uz4mMptXCtie,2ooIqOf4X2uz4mMptXCtie,Neutral Milk Hotel,60,artist,spotify:artist:2ooIqOf4X2uz4mMptXCtie,https://open.spotify.com/artist/2ooIqOf4X2uz4mMptXCtie,NA,396119
https://api.spotify.com/v1/artists/1jeYbk5eqo6wgsQPjLeU5w,1jeYbk5eqo6wgsQPjLeU5w,Daniel Johnston,52,artist,spotify:artist:1jeYbk5eqo6wgsQPjLeU5w,https://open.spotify.com/artist/1jeYbk5eqo6wgsQPjLeU5w,NA,153161
https://api.spotify.com/v1/artists/3G3Gdm0ZRAOxLrbyjfhii5,3G3Gdm0ZRAOxLrbyjfhii5,My Bloody Valentine,50,artist,spotify:artist:3G3Gdm0ZRAOxLrbyjfhii5,https://open.spotify.com/artist/3G3Gdm0ZRAOxLrbyjfhii5,NA,284663
