"","x"
"2903",-0.0449478653721081
"2904",-0.0319418841151137
"2905",-0.0464752160195152
"2906",-0.0435877822997261
"2907",-0.0401282365425122
"2908",-0.0471181207745016
"2909",-0.0518918850014082
"2910",-0.0523735467923654
"2911",-0.0560087226472841
"2912",-0.0579909166283025
"2913",-0.0481749493081363
"2914",-0.0421397606303163
"2915",-0.0429748004525285
"2916",-0.0491807137756757
"2917",-0.0428380087213363
"2918",-0.0471234464090227
"2919",-0.0528609054029296
"2920",-0.0669501466070339
"2921",-0.0575551061573175
"2922",-0.0561255477559466
"2923",-0.0575092204265704
"2924",-0.0530812238217545
"2925",-0.0476874871732593
"2926",-0.043273456192571
"2927",-0.0382941951613164
"2928",-0.0480561922679648
"2929",-0.0390977352422377
"2930",-0.0598185537080346
"2931",-0.0448797633652888
"2932",-0.0514111118449113
"2933",-0.0531247214678424
"2934",-0.0535952293255195
"2935",-0.0365231664426293
"2936",-0.0534886130765655
"2937",-0.0626354026091161
"2938",-0.0522476675823197
"2939",-0.0484985915922294
"2940",-0.0491441764387803
"2941",-0.0549806378839351
"2942",-0.0548267743501107
"2943",-0.0529938312697481
"2944",-0.0500753841880052
"2945",-0.0500920082948016
"2946",-0.0461877389804376
"2947",-0.0529016039827901
"2948",-0.0438415493191393
"2949",-0.0407861306648274
"2950",-0.0398903037500286
"2951",-0.0524245611545676
"2952",-0.0491203709405518
"2953",-0.0447327107979545
"2954",-0.0446954887128886
"2955",-0.0489213464971458
"2956",-0.0465517117241171
"2957",-0.0385587241212545
"2958",-0.0447956031494486
"2959",-0.0403956667829055
"2960",-0.0478706377213742
"2961",-0.0392282393953196
"2962",-0.0405498120895884
"2963",-0.0432067333252629
"2964",-0.0465964062673108
"2965",-0.0529670894893012
"2966",-0.0470056769128816
"2967",-0.0400559145389945
"2968",-0.0388223795501384
"2969",-0.0494156262460134
"2970",-0.0393489002674462
"2971",-0.0525464477479611
"2972",-0.0436428603101161
"2973",-0.0475023365570998
"2974",-0.0468788220125812
"2975",-0.0430318794094674
"2976",-0.0495452266581089
"2977",-0.0499288161753774
"2978",-0.0489990680923029
"2979",-0.0527297333100922
"2980",-0.0511594535100931
"2981",-0.0491789515794012
"2982",-0.0398249623569764
"2983",-0.0532534498199617
"2984",-0.0543777428790669
"2985",-0.0505707447392736
"2986",-0.0521867930154687
"2987",-0.0571132114999617
"2988",-0.0498292444144804
"2989",-0.041298077420449
"2990",-0.0501526194038331
"2991",-0.0464271669616186
"2992",-0.0479030885703919
"2993",-0.0461757998107771
"2994",-0.0458416387545535
"2995",-0.0582315498419031
"2996",-0.051137134825189
"2997",-0.0396255727788113
"2998",-0.0413642745283097
"2999",-0.040145737874664
"3000",-0.0657692922684766
"3001",-0.0503617466928877
"3002",-0.0438513263919521
"3003",-0.0561229544628174
"3004",-0.0527807958376614
"3005",-0.045761372272508
"3006",-0.0410741102742839
"3007",-0.0550034880435089
"3008",-0.0518787532347216
"3009",-0.0536826459332523
"3010",-0.0406127669572352
"3011",-0.0524524021139516
"3012",-0.0541822043684178
"3013",-0.053535903256038
"3014",-0.0502582548547078
"3015",-0.0524593300391085
"3016",-0.0502776863770845
"3017",-0.0421716463297196
"3018",-0.0455229466693189
"3019",-0.0471756820641909
"3020",-0.0649062754039717
"3021",-0.0415949803580361
"3022",-0.0512726838016706
"3023",-0.0460911237423477
"3024",-0.0426580972900519
"3025",-0.0430598053009362
"3026",-0.0448047037353986
"3027",-0.0439755854977546
"3028",-0.0448787937287649
"3029",-0.0433702167599101
"3030",-0.0422088746215548
"3031",-0.0359587063318362
"3032",-0.0598686100482868
"3033",-0.0492469571023802
"3034",-0.0531980551185913
"3035",-0.0438107268803817
"3036",-0.0420164179523755
"3037",-0.0362956404784752
"3038",-0.0374480712960114
"3039",-0.0525611098801592
"3040",-0.0552815080307934
"3041",-0.0449637931837895
"3042",-0.0444335759229802
"3043",-0.0493060113681872
"3044",-0.0482407035758088
"3045",-0.0421173788383642
"3046",-0.050112499046568
"3047",-0.0555298084606595
"3048",-0.0544363323164156
"3049",-0.046586141224281
"3050",-0.047073714564879
"3051",-0.0437605817435305
"3052",-0.0407968792086289
"3053",-0.0461362260935839
"3054",-0.0469890112015927
"3055",-0.0481139611825028
"3056",-0.0451530415131032
"3057",-0.0402064215262128
"3058",-0.0488749713015135
"3059",-0.0416573234726376
"3060",-0.0381927569021822
"3061",-0.0490381245564602
"3062",-0.0500828761782611
"3063",-0.053914209582639
"3064",-0.0594385932191901
"3065",-0.0612940223183539
"3066",-0.0518868729420291
"3067",-0.0520848553399881
"3068",-0.0476896579104764
"3069",-0.0505923462218078
"3070",-0.0396224802144055
"3071",-0.0568765150833364
"3072",-0.0650185544838571
"3073",-0.0487440367934828
"3074",-0.0477650679943257
"3075",-0.0508563021784004
"3076",-0.0392787172189992
"3077",-0.0441561413266645
"3078",-0.036667553372746
"3079",-0.0433421114200029
"3080",-0.0493161091691933
"3081",-0.046170917160434
"3082",-0.041401814062001
"3083",-0.0458991394688579
"3084",-0.0461947478174276
"3085",-0.0390710611572939
"3086",-0.0463129742190642
"3087",-0.0486851899700107
"3088",-0.0503094263956906
"3089",-0.0390636049166414
"3090",-0.0462624498458747
"3091",-0.0635625226247375
"3092",-0.0467186196832743
"3093",-0.0537106851737011
"3094",-0.0556505316808136
"3095",-0.0529167574343074
"3096",-0.0484901221857898
"3097",-0.0431359499600635
"3098",-0.0469684431312903
"3099",-0.0503606811751377
"3100",-0.0467289239325466
"3101",-0.0493179504490624
"3102",-0.0538105442485898
"3103",-0.052304857263511
"3104",-0.0387639334738814
"3105",-0.0553307337860016
"3106",-0.0458334986152379
"3107",-0.0593280349927613
"3108",-0.0521864117939558
"3109",-0.0450081921080425
"3110",-0.0430610342497841
"3111",-0.0531397573282628
"3112",-0.0433012233748929
"3113",-0.0430614093618509
"3114",-0.0452324649287584
"3115",-0.0457144514729639
"3116",-0.0572874860717228
"3117",-0.0476945261522269
"3118",-0.0454954622168725
"3119",-0.0542992635196502
"3120",-0.0555728948833362
"3121",-0.0390434142272588
"3122",-0.0576521985134164
"3123",-0.047681819536144
"3124",-0.0447607642820105
"3125",-0.0593501252420983
"3126",-0.0535075192011372
"3127",-0.0436281758345539
"3128",-0.0413050005893823
"3129",-0.0560923326218742
"3130",-0.0517354336392681
"3131",-0.0461865559842035
"3132",-0.0562223248465893
"3133",-0.0516993316574186
"3134",-0.0417134570026621
"3135",-0.0476765632188678
"3136",-0.0466675397009933
"3137",-0.0487640254545732
"3138",-0.0446182810191122
"3139",-0.0468949787054093
"3140",-0.037952186984611
"3141",-0.0458226235714055
"3142",-0.0439786779622617
"3143",-0.0460251663067784
"3144",-0.0422176304723843
"3145",-0.0461317966836792
"3146",-0.048823909226374
"3147",-0.0502576556648795
"3148",-0.0508280894551473
"3149",-0.0505892939593139
"3150",-0.0561052236013865
"3151",-0.052150530782237
"3152",-0.0420619412878977
"3153",-0.040305159578707
"3154",-0.0459485528243627
"3155",-0.0533480247223221
"3156",-0.0582239718502453
"3157",-0.052539823446436
"3158",-0.0402743827741624
"3159",-0.0442864237634003
"3160",-0.0366029297448532
"3161",-0.0581935478706353
"3162",-0.0425968070155547
"3163",-0.0615780278119767
"3164",-0.0565975259791067
"3165",-0.0513502803281745
"3166",-0.0566209701783987
"3167",-0.0528937287720543
"3168",-0.0545431370749424
"3169",-0.0361033887193108
"3170",-0.0467746843058473
"3171",-0.0488205579607801
"3172",-0.0439265725169199
"3173",-0.0455781290986364
"3174",-0.049964237392232
"3175",-0.0428692489770191
"3176",-0.0486983975025174
"3177",-0.0485092087054254
"3178",-0.0547728891670448
"3179",-0.0423865012559519
"3180",-0.0422835374055947
"3181",-0.0395565971174927
"3182",-0.0468428474919711
"3183",-0.0526829701828552
"3184",-0.0470133712387505
"3185",-0.0445946607588402
"3186",-0.0500816308760271
"3187",-0.0416201018415059
"3188",-0.0436342089279299
"3189",-0.0666926055572921
"3190",-0.0497879423437927
"3191",-0.0615850846464017
"3192",-0.0494852434935895
"3193",-0.0514294901476643
"3194",-0.0429750921004191
"3195",-0.0536381486633476
"3196",-0.0375621205154003
"3197",-0.0503954530167134
"3198",-0.0484856853436788
"3199",-0.049776280353645
"3200",-0.0451915717085337
"3201",-0.0510833783407055
"3202",-0.0460620269019928
"3203",-0.044597120921848
"3204",-0.0438249919099647
"3205",-0.0462326361591577
"3206",-0.0715071797932737
"3207",-0.052510568765493
"3208",-0.0461229829338452
"3209",-0.0526305880973129
"3210",-0.042507211770674
"3211",-0.0487682685515575
"3212",-0.0475627658060614
"3213",-0.052895517317386
"3214",-0.0490245926412753
"3215",-0.0582778999039898
"3216",-0.0468746481208097
"3217",-0.054771939246828
"3218",-0.0399591814386593
"3219",-0.0629164092633695
"3220",-0.0503792047553062
"3221",-0.0512818821322822
"3222",-0.0523995785242459
"3223",-0.0533728996790501
"3224",-0.0496747780775774
"3225",-0.0495311685873533
"3226",-0.0489739849195019
"3227",-0.0494484118851402
"3228",-0.0552100487852989
"3229",-0.0570582429267083
"3230",-0.05227334802652
"3231",-0.0413963371266972
"3232",-0.0387164270483226
"3233",-0.0488465619718982
"3234",-0.0580259805008327
"3235",-0.0539565124899872
"3236",-0.0530875266775585
"3237",-0.055792624778281
"3238",-0.0503144936264456
"3239",-0.0498143748673061
"3240",-0.0437680048926952
"3241",-0.0471995451409085
"3242",-0.0399370861165142
"3243",-0.0447312485384726
"3244",-0.0539978484454519
"3245",-0.0577540192369876
"3246",-0.0475238881900523
"3247",-0.0514902578397197
"3248",-0.0489064985507302
"3249",-0.0534997688658079
"3250",-0.0532954104995425
"3251",-0.0417023563626075
"3252",-0.0596954949125274
"3253",-0.04820105711451
"3254",-0.049491922467111
"3255",-0.0442490352395446
"3256",-0.0454466402675737
"3257",-0.0472869139530465
"3258",-0.0542168998647354
"3259",-0.0534998849907094
"3260",-0.0537295292131125
"3261",-0.0444572263084512
"3262",-0.0448804287356927
"3263",-0.0440900082140838
"3264",-0.0504863228286662
"3265",-0.0507145477609951
"3266",-0.051157354879332
"3267",-0.0345632041138841
"3268",-0.0327259069942779
"3269",-0.0456741548997152
"3270",-0.044535973297911
"3271",-0.0451193697151674
"3272",-0.0494797326551969
"3273",-0.0550550335792762
"3274",-0.0459246704194503
"3275",-0.0523369026176145
"3276",-0.0495332525112378
"3277",-0.0513969489548562
"3278",-0.0480086403997165
"3279",-0.0542095531109253
"3280",-0.0599550040028934
"3281",-0.0512133365430349
"3282",-0.0591920547810269
"3283",-0.0494080099941653
"3284",-0.046589802618091
"3285",-0.0346424320602851
"3286",-0.0365168656031206
"3287",-0.0431336755226511
"3288",-0.0628059693497455
"3289",-0.048804518581717
"3290",-0.0486965637153757
"3291",-0.0456820720919227
"3292",-0.0452944525867987
"3293",-0.0468723896440704
"3294",-0.0498586864798734
"3295",-0.0450344415973118
"3296",-0.0449757716324381
"3297",-0.0446738179559854
"3298",-0.0472797790635971
"3299",-0.0574125217715875
"3300",-0.0642300229808793
"3301",-0.046939960925632
"3302",-0.0418768132379558
"3303",-0.0501664555710112
"3304",-0.0544083290832425
"3305",-0.0581701178010754
"3306",-0.0539305656441053
"3307",-0.051681710781676
"3308",-0.0581783750536516
"3309",-0.0561075239991258
"3310",-0.067421400595533
"3311",-0.0406058298742924
"3312",-0.052661906528676
"3313",-0.0436876216087395
"3314",-0.0283147663724769
"3315",-0.0468879434139965
"3316",-0.0520942364023996
"3317",-0.0551972204670619
"3318",-0.0477669985299089
"3319",-0.0510111628714549
"3320",-0.0514328448967536
"3321",-0.0502957275917922
"3322",-0.0390651735407289
"3323",-0.0484215154403396
"3324",-0.0462630001312678
"3325",-0.0456597087699483
"3326",-0.0603225096088768
"3327",-0.0402372378242329
"3328",-0.0578820119362694
"3329",-0.0426754062641446
"3330",-0.0564707865571289
"3331",-0.0510748122677591
"3332",-0.0495856578547589
"3333",-0.0471025606393439
"3334",-0.0382872262383297
"3335",-0.0480121133275834
"3336",-0.0516442078834642
"3337",-0.0484895697822795
"3338",-0.0344261656196807
"3339",-0.0390104230240441
"3340",-0.0508749870176373
"3341",-0.0492194551585835
"3342",-0.0504396952938141
"3343",-0.0501510640296826
"3344",-0.0426614887661741
"3345",-0.0616314514360894
"3346",-0.047051405787637
"3347",-0.0469428560088226
"3348",-0.0535007096840964
"3349",-0.0414377204290898
"3350",-0.0512225126541731
"3351",-0.043633535917692
"3352",-0.039621757091622
"3353",-0.0465043826954166
"3354",-0.0398319255438406
"3355",-0.0376358209654824
"3356",-0.0495253832231542
"3357",-0.0259041456324213
"3358",-0.0600454865304688
"3359",-0.0616553853848048
"3360",-0.0416676323100877
"3361",-0.0435392652083103
"3362",-0.0556650746586203
"3363",-0.0552804340274238
"3364",-0.0633346272095593
"3365",-0.0543113290951311
"3366",-0.0453649627543578
"3367",-0.0461039403049957
"3368",-0.0643099367482365
"3369",-0.0507235481602111
"3370",-0.0519165757402182
"3371",-0.0462671944979074
"3372",-0.0405058784749585
"3373",-0.0580804451581076
"3374",-0.0562256309205101
"3375",-0.0580807226563695
"3376",-0.0580653773990904
"3377",-0.0578918057591899
"3378",-0.0404820353053926
"3379",-0.0487277924388018
"3380",-0.0443733616432061
"3381",-0.0485577339074215
"3382",-0.0424628451513474
"3383",-0.057225929631376
"3384",-0.0437031646876514
"3385",-0.0505741242374274
"3386",-0.0601697912501596
"3387",-0.0476002908921782
"3388",-0.0367196090654696
"3389",-0.0419531542745303
"3390",-0.0481820012913562
"3391",-0.046004181749237
"3392",-0.0539718705831469
"3393",-0.0604394236508106
"3394",-0.0470875489794509
"3395",-0.0423896147234308
"3396",-0.0412011302810568
"3397",-0.0436976666416436
"3398",-0.0492419290739707
"3399",-0.0521928263074294
"3400",-0.0584828516521936
"3401",-0.0360575265793296
"3402",-0.049942892208042
"3403",-0.0498196524191733
"3404",-0.0434181577288435
"3405",-0.0423105049164568
"3406",-0.041381425604479
"3407",-0.0482923755951905
"3408",-0.0546439887328349
"3409",-0.0471078355933935
"3410",-0.0477011209140807
"3411",-0.0545510434775651
"3412",-0.040961925519575
"3413",-0.0547432877362746
"3414",-0.0482135719295689
"3415",-0.0520818622368298
"3416",-0.0517973663773133
"3417",-0.0606788594490957
"3418",-0.0470823072779136
"3419",-0.046434603751567
"3420",-0.0416976744377691
"3421",-0.0391855963078691
"3422",-0.0400399988924116
"3423",-0.0512442723129912
"3424",-0.0409634996382672
"3425",-0.0522690709914897
"3426",-0.0576920487077766
"3427",-0.0532919832157645
"3428",-0.0492605748546086
"3429",-0.0464976513514362
"3430",-0.0480235493659843
"3431",-0.0544450081186859
"3432",-0.0488397079214952
"3433",-0.0541875171460994
"3434",-0.05350719892259
"3435",-0.0563576738880278
"3436",-0.0479033872588543
"3437",-0.0458926348988055
"3438",-0.0509043600272831
"3439",-0.0557101518077992
"3440",-0.0496743825174235
"3441",-0.0527929128362373
"3442",-0.0529002095105339
"3443",-0.0438566228680273
"3444",-0.0561123919774799
"3445",-0.0561995418469518
"3446",-0.0610172554203319
"3447",-0.0481351797697887
"3448",-0.0387380244074284
"3449",-0.048201969451888
"3450",-0.0496982150344311
"3451",-0.0525578061356081
"3452",-0.0551947968337127
"3453",-0.0587914787302934
"3454",-0.0579467607858268
"3455",-0.0558567567486721
"3456",-0.05355182448087
"3457",-0.0635072407875211
"3458",-0.0430143650437756
"3459",-0.0457918038096335
"3460",-0.0381392350984496
"3461",-0.0428180769777257
"3462",-0.051160581436082
"3463",-0.0464812917907097
"3464",-0.0478831930411927
"3465",-0.0384693829371764
"3466",-0.040166115945007
"3467",-0.0490073557319064
"3468",-0.0461917673773138
"3469",-0.0428760890894657
"3470",-0.0607723446917677
"3471",-0.0413008076872866
"3472",-0.0459524954061307
"3473",-0.0410035972476884
"3474",-0.046872620126608
"3475",-0.0493875866669361
"3476",-0.043779624895183
"3477",-0.0418404103640849
"3478",-0.0529055120477156
"3479",-0.0483375852175729
"3480",-0.0519716747549627
"3481",-0.050159718686626
"3482",-0.0492225840762357
"3483",-0.058103233585686
"3484",-0.0510568815502706
"3485",-0.0504355509059464
"3486",-0.0446154114746153
"3487",-0.0502630818169879
"3488",-0.0439812897451845
"3489",-0.0499131996658352
"3490",-0.0404084777031335
"3491",-0.0623973712315319
"3492",-0.033836468024093
"3493",-0.0324289374621353
"3494",-0.0609772423052457
"3495",-0.056503637593218
"3496",-0.054292610763288
"3497",-0.0589674869795712
"3498",-0.0513233589035624
"3499",-0.0469276060898051
"3500",-0.0496459409648553
"3501",-0.0534870131723884
"3502",-0.0518120395161323
"3503",-0.0421342508009903
"3504",-0.0511158047690577
"3505",-0.0446393890111175
"3506",-0.0511111611660803
"3507",-0.0420253429471339
"3508",-0.0479009998180006
"3509",-0.0341736734553787
"3510",-0.0466202278258315
"3511",-0.0440758027206975
"3512",-0.0563875569522665
"3513",-0.0520154925384325
"3514",-0.0509637790220562
"3515",-0.0354616418169211
"3516",-0.0527984707198687
"3517",-0.0513506453357598
"3518",-0.0560061019051426
"3519",-0.0572809935802956
"3520",-0.051085782231419
"3521",-0.0522017836125618
"3522",-0.0498802677856543
"3523",-0.0515934946493934
"3524",-0.0438758945723101
"3525",-0.0434065788733171
"3526",-0.0544036961118231
"3527",-0.0464405646167249
"3528",-0.0492998849992746
"3529",-0.039438991147674
"3530",-0.0401948417573948
"3531",-0.0424627910320377
"3532",-0.0424995635523433
"3533",-0.0456161502432707
"3534",-0.0511750967009152
"3535",-0.0447741321379721
"3536",-0.0445943471901983
"3537",-0.040919462000696
"3538",-0.0477471914400929
"3539",-0.0480643125832183
"3540",-0.0432182322718168
"3541",-0.0481097740483019
"3542",-0.0485344449732213
"3543",-0.0607229812651566
"3544",-0.0530655898204578
"3545",-0.054739531575823
"3546",-0.05012955378552
"3547",-0.0496330214840372
"3548",-0.0528124476929902
"3549",-0.0473905452264715
"3550",-0.0544198198457886
"3551",-0.0472476145481955
"3552",-0.0442916297826497
"3553",-0.0398184066914033
"3554",-0.0381498669571913
"3555",-0.0488088782392904
"3556",-0.0532216656630157
"3557",-0.0430746559974228
"3558",-0.0492269016284751
"3559",-0.0452151414414284
"3560",-0.0558242959915084
"3561",-0.0498895536588913
"3562",-0.0550419327398784
"3563",-0.061885205740065
"3564",-0.0634065213518558
"3565",-0.0470472629246142
"3566",-0.054397987645791
"3567",-0.0501485919698184
"3568",-0.0426729442858939
"3569",-0.0499138016051158
"3570",-0.0532834773373752
"3571",-0.0635219425685585
"3572",-0.0423408165200409
"3573",-0.0527722621801436
"3574",-0.0421304262517315
"3575",-0.0443708646633295
"3576",-0.0544961124107978
"3577",-0.04388700418841
"3578",-0.0460674432869262
"3579",-0.0418422070169312
"3580",-0.0506981866857858
"3581",-0.0453780004469167
"3582",-0.0495152901217099
"3583",-0.0489550004178793
"3584",-0.0452197365188484
"3585",-0.0475090056305182
"3586",-0.0449970873557898
"3587",-0.0518369742444533
"3588",-0.0510779824993799
"3589",-0.0474777539392097
"3590",-0.0471630449733272
"3591",-0.0479034941034413
"3592",-0.0568496238617179
"3593",-0.0450795188197958
"3594",-0.0403397964758098
"3595",-0.0411797988941322
"3596",-0.0512828914163104
"3597",-0.0390192357867987
"3598",-0.060544759817371
"3599",-0.054283856188189
"3600",-0.0569507175132534
"3601",-0.0484213041576727
"3602",-0.0416225452136564
"3603",-0.0510868678417249
"3604",-0.0575504327638556
"3605",-0.0420706897511512
"3606",-0.0518564373449493
"3607",-0.0522446730689892
"3608",-0.0563568551094012
"3609",-0.0382310720190394
"3610",-0.0462686110733853
"3611",-0.0547379771838727
"3612",-0.0488359707509513
"3613",-0.0640211251471489
"3614",-0.0398596077933304
"3615",-0.042612881572611
"3616",-0.0415804686285377
"3617",-0.0457385616404072
"3618",-0.057280108016326
"3619",-0.0510725691705449
"3620",-0.0481290543991888
"3621",-0.0545381455671812
"3622",-0.0533696777664599
"3623",-0.0449690790642808
"3624",-0.0483837974983088
"3625",-0.0508706018601535
"3626",-0.0495534914460743
"3627",-0.0412382003419878
"3628",-0.0462460583918207
"3629",-0.0453715517927433
"3630",-0.044783794437952
"3631",-0.0594439651040858
"3632",-0.0613521081861082
"3633",-0.0430474362004742
"3634",-0.0527394988867714
"3635",-0.054898626712782
"3636",-0.0472245158440313
"3637",-0.0510103163445271
"3638",-0.052737556571125
"3639",-0.0697121724429392
"3640",-0.0669771964938328
"3641",-0.0691251850887849
"3642",-0.0666307604740691
"3643",-0.0635439045343863
"3644",-0.0591706045910525
"3645",-0.0502260087856471
"3646",-0.0523419055044255
"3647",-0.0567780857741441
"3648",-0.0453300128898098
"3649",-0.0609341442554535
"3650",-0.0608076093978729
"3651",-0.0499511818045831
"3652",-0.0467477672098299
"3653",-0.0543045839772148
"3654",-0.0530722729238385
"3655",-0.0516970656673372
"3656",-0.0572563215789995
"3657",-0.05423445642449
"3658",-0.0479292618307944
"3659",-0.0386875016302663
"3660",-0.0433094574434449
"3661",-0.0405118447742255
"3662",-0.046054152984718
"3663",-0.051464278250158
"3664",-0.0443768632579752
"3665",-0.0429487096624209
"3666",-0.0435327283696071
"3667",-0.0526215534671777
"3668",-0.0462820783370471
"3669",-0.0466680375463263
"3670",-0.0522660978137553
"3671",-0.0524655278238151
"3672",-0.0483456561302186
"3673",-0.0515698605151238
"3674",-0.0419403187941603
"3675",-0.0401023175401335
"3676",-0.0407405606897875
"3677",-0.0349002896418977
"3678",-0.043815947433882
"3679",-0.0368736467540393
"3680",-0.0355460686680125
"3681",-0.0432168341769209
"3682",-0.0413152459343016
"3683",-0.0374852167659923
"3684",-0.0360002440426676
"3685",-0.0575383472911111
"3686",-0.0364272136799483
"3687",-0.0441571868650209
"3688",-0.0402115968673519
"3689",-0.0408947440234576
"3690",-0.0613877128119227
"3691",-0.0480452351300626
"3692",-0.0475276871223848
"3693",-0.0475850712682979
"3694",-0.0419964940612447
"3695",-0.0490838995435868
"3696",-0.0485123582148555
"3697",-0.0533115607074928
"3698",-0.0519239669032715
"3699",-0.0555533848542426
"3700",-0.0345378489731584
"3701",-0.0333332813269171
"3702",-0.0284437937708839
"3703",-0.0468522122219699
"3704",-0.0459842779949821
"3705",-0.0412385418606301
"3706",-0.0396480574241208
"3707",-0.054421986095005
"3708",-0.0530789357946063
"3709",-0.0596283215228746
"3710",-0.0491210877605894
"3711",-0.0500866919867509
"3712",-0.0525876482759561
"3713",-0.0486832421377531
"3714",-0.0501897673358075
"3715",-0.0422951264782329
"3716",-0.0491703726118399
"3717",-0.0409042547520104
"3718",-0.0454841113907032
"3719",-0.0419306600993786
"3720",-0.0374564906849036
"3721",-0.0452931822633224
"3722",-0.0412771082893277
"3723",-0.0377806317519051
"3724",-0.0436017610077221
"3725",-0.0409885521220901
"3726",-0.0466027003976193
"3727",-0.0583777942613922
"3728",-0.0446673307022512
"3729",-0.0477571101082962
"3730",-0.0518171731104409
"3731",-0.0477741236281414
"3732",-0.0555086439311108
"3733",-0.0471758010784229
"3734",-0.0398545203134184
"3735",-0.0401548466925684
"3736",-0.0404889819240451
"3737",-0.0463417775304001
"3738",-0.0489988912512318
"3739",-0.0386682155573249
"3740",-0.0384979316982231
"3741",-0.0527587189779919
"3742",-0.0557309665558075
"3743",-0.0596001763679439
"3744",-0.0666268552237126
"3745",-0.0476607050361974
"3746",-0.0446266903950741
"3747",-0.0394581038665879
"3748",-0.0514356529617816
"3749",-0.0406993385455971
"3750",-0.0556452762236798
"3751",-0.0478651466188657
"3752",-0.0525790148378678
"3753",-0.0517701689343585
"3754",-0.0504685477110453
"3755",-0.0538182713462642
"3756",-0.0538935425573976
"3757",-0.0502772306126331
"3758",-0.0428730174630745
"3759",-0.0473091352204977
"3760",-0.0557479089379929
"3761",-0.0551701962695831
"3762",-0.0439185707216979
"3763",-0.0600128690150008
"3764",-0.0579131740118257
"3765",-0.052190928302472
"3766",-0.0524310248350657
"3767",-0.0485852142178316
"3768",-0.0470155438311386
"3769",-0.0484364991510366
"3770",-0.0428921816133757
"3771",-0.0484893253220204
"3772",-0.0492645390985097
"3773",-0.0388621143403188
"3774",-0.0449131981828114
"3775",-0.037136301326256
"3776",-0.0486046336172613
"3777",-0.0411160210866411
"3778",-0.0466239032341522
"3779",-0.0371854794037619
"3780",-0.0544517348021281
"3781",-0.0366091442774985
"3782",-0.042260333789103
"3783",-0.0493157577414417
"3784",-0.0577870683939779
"3785",-0.0506648613523092
"3786",-0.0561493467801746
"3787",-0.0526897133872555
"3788",-0.0570666543522823
"3789",-0.0450198090458416
"3790",-0.0470113836740277
"3791",-0.0401751674366969
"3792",-0.0432672909718534
"3793",-0.0443030586032461
"3794",-0.0418774998244155
"3795",-0.0529132476317098
"3796",-0.0546706316313132
"3797",-0.0414535929604839
"3798",-0.0567774199124393
"3799",-0.063836215795839
"3800",-0.0557014002015872
"3801",-0.0486616781769119
"3802",-0.0433751674760405
"3803",-0.046785746035144
"3804",-0.0484010974370292
"3805",-0.0539666035274176
"3806",-0.0552579960985886
"3807",-0.0504509953751893
"3808",-0.0513517468865534
"3809",-0.0471819044639336
"3810",-0.0448365852943681
"3811",-0.0521262283845047
"3812",-0.0536202174344787
"3813",-0.0479086134891094
"3814",-0.0415954103199035
"3815",-0.0369039518265713
"3816",-0.0478662057886475
"3817",-0.0494689032507499
"3818",-0.0514686405837802
"3819",-0.0331015014623818
"3820",-0.0466064353716325
"3821",-0.0485740232202417
"3822",-0.0475908229956962
"3823",-0.0489639610395737
"3824",-0.0666396671987048
"3825",-0.05707851763038
"3826",-0.0629089186925668
"3827",-0.0636544583825684
"3828",-0.0472453953256961
"3829",-0.0459180695390447
"3830",-0.0561608486738243
"3831",-0.0384215369936554
"3832",-0.0419476905500106
"3833",-0.0442624238920244
"3834",-0.0443605700696073
"3835",-0.0632689833964462
"3836",-0.0576325462695888
"3837",-0.0513668243050826
"3838",-0.0524440473843841
"3839",-0.0457942414368812
"3840",-0.0479435281754827
"3841",-0.0503241646344147
"3842",-0.0359518336083298
"3843",-0.0442515719392912
"3844",-0.044711216562689
"3845",-0.0523211085904439
"3846",-0.0453269632583181
"3847",-0.0573631252295314
"3848",-0.0538139197786322
"3849",-0.0441503408784736
"3850",-0.0460308824058768
"3851",-0.0525597583824972
"3852",-0.0473220595841767
"3853",-0.0509656237964545
"3854",-0.0565276343265243
"3855",-0.0508333227702005
"3856",-0.0421094546333223
"3857",-0.0483888023988542
"3858",-0.0570099406005014
"3859",-0.0563625203128392
"3860",-0.0407577416857143
"3861",-0.0434770617011592
"3862",-0.04659874994765
"3863",-0.042771658143318
"3864",-0.0453777943351185
"3865",-0.0493970758240975
"3866",-0.0495798550567243
"3867",-0.0483518402181395
"3868",-0.0576560373116106
"3869",-0.0494083523504745
"3870",-0.0491936637228548
"3871",-0.0570960767797268
"3872",-0.0395604844666256
"3873",-0.0594075636023097
"3874",-0.0583049517780547
"3875",-0.0537402195189558
"3876",-0.0466699749142384
"3877",-0.0553507852035019
"3878",-0.0522160885029813
"3879",-0.0517291148916268
"3880",-0.0563951313580561
"3881",-0.0582433657361665
"3882",-0.0519565266405384
"3883",-0.0541887483740578
"3884",-0.0604122937782247
"3885",-0.0523547831334145
"3886",-0.0529474488802905
"3887",-0.0528875734850573
"3888",-0.0479705776611849
"3889",-0.0440958080116768
"3890",-0.0410664317317598
"3891",-0.0474758312149163
"3892",-0.0501518538246423
"3893",-0.0529760195511094
"3894",-0.0639697477556751
"3895",-0.0571338711308891
"3896",-0.0524041327966902
"3897",-0.0408222912992295
"3898",-0.0409428322864694
"3899",-0.0534075708357234
"3900",-0.0553793754956451
"3901",-0.0473715165328376
"3902",-0.0506712573395618
"3903",-0.0546647568703293
"3904",-0.0549941501098266
"3905",-0.0538511740657018
"3906",-0.0617643530745715
"3907",-0.0553730652996259
"3908",-0.0507673673898006
